Review #,Brand,Variety,Style,Country,Stars,Top Ten,Alpha,Beta,Gamma,Delta,Eplison
1115,Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
1114,Maitri,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,4,,250,32000,8000000,2000000000,3000000000
1113,Samyang Foods,Samyang Ramyun (SK Version),Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1112,Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
1111,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,,250,32000,8000000,2000000000,3000000000
1110,GS25,Gonghwachun Jjajangmyun,Pack,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
1109,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,,250,32000,8000000,2000000000,3000000000
1108,Chencun,Spicy Beef,Cup,China,3.5,,250,32000,8000000,2000000000,3000000000
1107,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,,250,32000,8000000,2000000000,3000000000
1106,Nissin,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,4.5,,250,32000,8000000,2000000000,3000000000
1105,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5,,250,32000,8000000,2000000000,3000000000
1104,Western Family,Instant Noodles Chicken Flavour,Pack,Canada,3.5,,250,32000,8000000,2000000000,3000000000
1103,Myojo,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5,,250,32000,8000000,2000000000,3000000000
1102,Batchelors,Super Noodles Mild Mexican Chilli,Pack,UK,3,,250,32000,8000000,2000000000,3000000000
1101,Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25,,250,32000,8000000,2000000000,3000000000
1100,Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75,,250,32000,8000000,2000000000,3000000000
1099,Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25,,250,32000,8000000,2000000000,3000000000
1098,Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75,,250,32000,8000000,2000000000,3000000000
1097,Amianda,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1096,Amianda,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1095,Amianda,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
1094,Amianda,Thin Noodles - Sesame Oil,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1093,Amianda,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,4.5,,250,32000,8000000,2000000000,3000000000
1092,Amianda,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1091,Amianda,Homely Dried Noodles - Original Flavor ,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1090,Amianda,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
1089,Amianda,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1088,Amianda,Tachia Dried Noodles - Peppery,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,5,2014 #1,250,32000,8000000,2000000000,3000000000
1086,Sawadee,Indian Curry Flavour,Pack,UK,3,,250,32000,8000000,2000000000,3000000000
1085,Vina Acecook,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
1084,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5,,250,32000,8000000,2000000000,3000000000
1083,Nissin,GooTa Demi Hamburg-Men,Cup,Japan,4.75,,250,32000,8000000,2000000000,3000000000
1082,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5,,250,32000,8000000,2000000000,3000000000
1081,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
1080,Deshome,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1079,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1077,Deshome,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1076,Deshome,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1075,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1074,Deshome,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1073,Deshome,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1071,Nissin,Raoh Soy Sauce Taste,Pack,Japan,4,,250,32000,8000000,2000000000,3000000000
1070,HoMyeonDang,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
1069,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
1068,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75,,250,32000,8000000,2000000000,3000000000
1067,Nissin,Cup Noodle Red Shock,Cup,Japan,3.75,,250,32000,8000000,2000000000,3000000000
1066,Tasty Bite,1 Step-1 Minute Asian Noodles Pad Thai,Pack,USA,3.5,,250,32000,8000000,2000000000,3000000000
1065,Tasty Bite,1 Step-1 Minute Asian Noodles Kung Pao,Pack,USA,4.25,,250,32000,8000000,2000000000,3000000000
1064,Tasty Bite,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
1063,Tasty Bite,1 Step-1 Minute Asian Noodles Thai Basil,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
1062,Tasty Bite,1 Step-1 Minute Asian Noodles Lemongrass Ginger,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
1061,Tasty Bite,1 Step-1 Minute Asian Noodles Toasted Sesame,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
1060,Star Anise Foods,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
1059,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25,,250,32000,8000000,2000000000,3000000000
1058,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1057,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1056,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1055,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1054,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
1053,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1052,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,,250,32000,8000000,2000000000,3000000000
1050,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3,,250,32000,8000000,2000000000,3000000000
1049,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,2,,250,32000,8000000,2000000000,3000000000
1048,Ottogi,Cheese Bokki,Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1047,New Touch,Yakisoba Noodle,Tray,Japan,4,,250,32000,8000000,2000000000,3000000000
1046,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
1045,Nissin,Chow Mein Chicken,Tray,USA,3.5,,250,32000,8000000,2000000000,3000000000
1044,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25,,250,32000,8000000,2000000000,3000000000
1043,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3,,250,32000,8000000,2000000000,3000000000
1042,Nongshim,Potato Pork Ramyun,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1041,Ko-Lee,Instant Noodles Super Chow Mein,Pack,UK,4,,250,32000,8000000,2000000000,3000000000
1040,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,1,,250,32000,8000000,2000000000,3000000000
1039,Maruchan,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,USA,4.25,,250,32000,8000000,2000000000,3000000000
1038,Itomen,Chanponmen,Pack,Japan,4.25,,250,32000,8000000,2000000000,3000000000
1037,Emart,Dare You Habanero Jjamppong,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
1036,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5,,250,32000,8000000,2000000000,3000000000
1035,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1034,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25,,250,32000,8000000,2000000000,3000000000
1033,Nissin,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,3.75,,250,32000,8000000,2000000000,3000000000
1032,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
1030,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
1029,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
1028,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
1027,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,4,,250,32000,8000000,2000000000,3000000000
1026,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
1025,Samyang Foods,Hot Chacharoni,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
1024,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1023,Samyang Foods,Samyang Ramyun,Pack,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
1022,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
1020,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,4.75,,250,32000,8000000,2000000000,3000000000
1019,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
1018,Samyang Foods,Ganjjampong,Pack,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
1017,Samyang Foods,Sutah (SK Version),Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
1016,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
1015,Tradition,Oriental Style Ramen Noodle Soup,Pack,USA,2.75,,250,32000,8000000,2000000000,3000000000
1014,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25,,250,32000,8000000,2000000000,3000000000
1013,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
1012,Unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,3.5,,250,32000,8000000,2000000000,3000000000
1011,Maruchan,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
1010,Golden Wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75,,250,32000,8000000,2000000000,3000000000
1009,Western Family,Instant Noodles In A Cup Oriental,Cup,Canada,2,,250,32000,8000000,2000000000,3000000000
1008,Ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1007,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,,250,32000,8000000,2000000000,3000000000
1006,Amino,Barszcz czerwony (Borscht),Pack,Poland,4,,250,32000,8000000,2000000000,3000000000
1005,Four Seas,Chicken Flavour,Bowl,China,2.75,,250,32000,8000000,2000000000,3000000000
1004,Wai Wai,Artificial Pork Flavour,Pack,Thailand,3,,250,32000,8000000,2000000000,3000000000
1003,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,USA,4.5,,250,32000,8000000,2000000000,3000000000
1002,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2,,250,32000,8000000,2000000000,3000000000
1001,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1000,Maruchan,Yakisoba Beef Taco Flavor,Tray,USA,4.25,,250,32000,8000000,2000000000,3000000000
999,Pot Noodle,Tony's Doner Kebab,Cup,UK,1.5,,250,32000,8000000,2000000000,3000000000
998,Nongshim,Shin Ramyun Black Spicy Beef,Cup,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
997,Sakurai Foods,Miso Stew Instant Udon (Winter),Pack,Japan,4.25,,250,32000,8000000,2000000000,3000000000
996,Maruchan,Bowl Chicken Flavor,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
995,Ko-Lee,Instant Noodles Beef,Pack,UK,3,,250,32000,8000000,2000000000,3000000000
994,Wai Wai,Tom Yum Shrimp Flavour,Pack,Thailand,3.25,,250,32000,8000000,2000000000,3000000000
993,Unox,Sate,Pack,Holland,3.5,,250,32000,8000000,2000000000,3000000000
992,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,5,2013 #1,250,32000,8000000,2000000000,3000000000
991,Prima Taste,Singapore Curry La Mian,Pack,Singapore,5,2013 #2,250,32000,8000000,2000000000,3000000000
990,Nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,USA,2.75,,250,32000,8000000,2000000000,3000000000
989,GS25,Gonghwachun Jjamppong,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
988,Amino,Ogorkowa,Pack,Poland,3.25,,250,32000,8000000,2000000000,3000000000
987,Trident,Singapore Soft Noodles,Pack,Australia,2.75,,250,32000,8000000,2000000000,3000000000
986,Paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
985,Ko-Lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1,,250,32000,8000000,2000000000,3000000000
984,Sun Noodle,Ramen Shoyu Flavor,Tray,USA,5,,250,32000,8000000,2000000000,3000000000
983,Sun Noodle,Tantanmen Spicy Sesame (Mild),Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
982,Sun Noodle,Ramen Miso Flavor,Tray,USA,5,,250,32000,8000000,2000000000,3000000000
981,S&S,Saimin,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
980,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
979,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
978,Sun Noodle,Ramen Pork Flavor,Tray,USA,5,,250,32000,8000000,2000000000,3000000000
977,Sun Noodle,Yakisoba,Pack,USA,4.5,,250,32000,8000000,2000000000,3000000000
976,Nissin,Donbei Tensoba,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
975,Ottogi,Spaghetti Ramen,Bowl,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
974,Pot Noodle,Chilli Beef Flavour,Cup,UK,2.25,,250,32000,8000000,2000000000,3000000000
973,Annie Chun's,Ramen House Spicy Chicken Ramen,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
972,Springlife,Spinach With Organic Noodles,Pack,China,3,,250,32000,8000000,2000000000,3000000000
971,Annie Chun's,Soup Bowl Chinese Chicken,Bowl,USA,4.25,,250,32000,8000000,2000000000,3000000000
970,Annie Chun's,Noodle Express Spicy Szechuan,Tray,USA,2,,250,32000,8000000,2000000000,3000000000
969,Annie Chun's,Soup Bowl Vietnamese Pho,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
968,Annie Chun's,Noodle Express Teriyaki,Tray,USA,3,,250,32000,8000000,2000000000,3000000000
967,Annie Chun's,Soup Bowl South Korean Kimchi,Bowl,USA,4.5,,250,32000,8000000,2000000000,3000000000
966,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
965,Annie Chun's,Noodle Express Chinese Chow Mein,Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
964,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
963,Pot Noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25,,250,32000,8000000,2000000000,3000000000
962,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,4.25,,250,32000,8000000,2000000000,3000000000
961,Trident,Chow Mein Soft Noodles,Pack,Australia,2.75,,250,32000,8000000,2000000000,3000000000
960,Nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,3.25,,250,32000,8000000,2000000000,3000000000
959,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,,250,32000,8000000,2000000000,3000000000
958,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,,250,32000,8000000,2000000000,3000000000
957,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,,250,32000,8000000,2000000000,3000000000
956,Sakurai Foods,Sesame Noodles,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
955,Sakurai Foods,Miso Ramen,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
954,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,,250,32000,8000000,2000000000,3000000000
953,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,,250,32000,8000000,2000000000,3000000000
952,Pot Noodle,Sweet & Spicy,Cup,UK,3.5,,250,32000,8000000,2000000000,3000000000
951,Vifon,Pomidorowa (Mild Tomato),Pack,Poland,4,,250,32000,8000000,2000000000,3000000000
950,Ottogi,Kiss Myon,Cup,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
949,Ko-Lee,Instant Noodles Chicken ,Pack,UK,3.5,,250,32000,8000000,2000000000,3000000000
948,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,,250,32000,8000000,2000000000,3000000000
947,Maruchan,Yakisoba Jalapeno Cheddar,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
946,Right Foods,Dr. McDougall's Vegan Chicken Ramen,Cup,USA,1.75,,250,32000,8000000,2000000000,3000000000
945,Pot Noodle,Jamaican Jerk!,Cup,UK,2.75,,250,32000,8000000,2000000000,3000000000
944,Wai Wai,Oriental Style Instant Noodles (Dry method),Pack,Thailand,3,,250,32000,8000000,2000000000,3000000000
943,Amino,Zurek,Pack,Poland,3.25,,250,32000,8000000,2000000000,3000000000
942,Kamfen,E-men Lobster Soup,Pack,China,3.25,,250,32000,8000000,2000000000,3000000000
941,Ko-Lee,Go Noodles Chicken Special,Pack,UK,3.75,,250,32000,8000000,2000000000,3000000000
940,Wai Wai,Sour Soup Flavor,Pack,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
939,Pot Noodle,Sweet & Sour,Cup,UK,3.75,,250,32000,8000000,2000000000,3000000000
938,Maruchan,Yakisoba Four Cheese,Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
937,Mama,Shrimp (TOM YUM),Pack,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
936,Yamachan,Mild Tonkotsu,Pack,USA,5,,250,32000,8000000,2000000000,3000000000
935,Maruchan,Beef,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
934,Nongshim,Jinjja Jinjja Flamin' Hot & Nutty,Pack,USA,5,2013 #4,250,32000,8000000,2000000000,3000000000
933,Paldo,Kokomen Spicy Chicken,Cup,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
932,Paldo,Namja Ramen (USA version),Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
931,Kamfen,dried Mix Noodles Soya Bean Paste,Tray,China,3.75,,250,32000,8000000,2000000000,3000000000
930,Maruchan,35% Less Sodium Beef,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
929,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
928,Kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4,,250,32000,8000000,2000000000,3000000000
927,Paldo,Kokomen Spicy Chicken,Bowl,South Korea,4.75,,250,32000,8000000,2000000000,3000000000
926,Ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75,,250,32000,8000000,2000000000,3000000000
925,Emart,Dare You! Habanero Ramen,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
924,Maruchan,35% Less Sodium Chicken,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
923,Ibumie,LadMee Hot Pepper,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
922,Sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25,,250,32000,8000000,2000000000,3000000000
921,Ottogi,Jjajang Bokki,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
920,Shirakiku,Hot & Spicy Udon,Pack,USA,3,,250,32000,8000000,2000000000,3000000000
919,Maruchan,35% Less Sodium Beef,Pack,USA,3.5,,250,32000,8000000,2000000000,3000000000
918,Nongshim,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
917,Vina Acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25,,250,32000,8000000,2000000000,3000000000
916,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,,250,32000,8000000,2000000000,3000000000
915,Wai Wai,Casserole Beef Flavour,Pack,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
914,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,4,,250,32000,8000000,2000000000,3000000000
913,Nongshim,Spicy Shrimp Cup Ramyun,Cup,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
912,Maruchan,Instant Lunch Shrimp,Cup,USA,3.75,,250,32000,8000000,2000000000,3000000000
911,Nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
910,Paldo,Namja Ramyun,Bowl,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
909,Indomie,Kriuuk Bawang,Pack,Indonesia,4.25,,250,32000,8000000,2000000000,3000000000
908,Sapporo Ichiban,Original Flavor,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
